"station_id","song","genre_category","spotify_track_id"
"RG","MEDUZA FEAT. DERMOT KENNEDY - PARADISE","other","6ft4hAq6yde8jPZY2i5zLr"
"RG","CHARLIE PUTH - ONE CALL AWAY","pop","7soJgKhQTO8hLP2JPRkL5O"
"RG","RAY DALTON - IN MY BONES","other","6yHVyMdC08djbP86mdkP3G"
"RG","SASHA SLOAN - MATTER TO YOU","pop","1InPL1Qm8qJC3FIIvFruNt"
"RG","NIALL HORAN - BLACK AND WHITE","pop","7rpNuuoMbid56XkDsx2FjE"
"RG","LANY - HEART WON'T LET ME","pop","2IY537C2ecmUMJ46bYQggp"
"RG","SLZA - 4 RÁNO","pop","73UDS97TvfbLimScfrq380"
"RG","WALKING ON CARS - SPEEDING CARS","rock","4wLvmlgcHW5ZkNERDIDv5H"
"RG","BURAK YETER - TEENAGE RUNAWAY","electronic","6TgYl6YaOB3U1ibLf4Lpt1"
"RG","MARSHMELLO,  DEMI LOVATO - OK NOT TO BE OK","other",NA
"RG","O5 A RADEČEK FEAT. MÁRIA ČÍROVÁ - VLOUPÁM SE","other",NA
"RG","MADONNA - MUSIC","pop","2BcOZ4vOeu2qZowIHrvTYy"
"RG","MILEY CYRUS - MIDNIGHT SKY","pop","27ycaQnQAxaPiyeg3nr2aB"
"RG","LOST FREQUENCIES FEAT. ZONDERLING - CRAZY","other",NA
"RG","BTS - DYNAMITE","pop","0t1kP63rueHleOhQkYSXFY"
"RG","EMMA DROBNÁ - YEAH BABY","pop","1BstFmr2odbgIoSdANLKXp"
"RG","BASTILLE - SURVIVIN'","pop","1lwvJQGhdq6Kyr4BBquf23"
"RG","APL.DE.AP FEAT. DAMIEN LEROY - GOING OUT","other",NA
"RG","DUA LIPA - PHYSICAL","pop","3AzjcOeAmA57TIOr9zF1ZW"
"RG","GABRIELLE - RISE","pop","4rU7TMb2nCAP9UcblImois"
"RG","AC/DC - SHOT IN THE DARK","rock","6ZtrGCcn38kGImt2GPFbJB"
"RG","KYGO FEAT. MIGUEL - REMIND ME TO FORGET","other","2YWsQPZt59mnEZx0s3ptgZ"
"RG","TRAVIS - SING","other","5r9sUS8ArOSD9BP8hqXV2S"
"RG","24kGOLDN FEAT. IANN DIOR - MOOD","other","6WYYRyvyCOPIGKMEKc19cV"
"RG","TOVE LO - HABITS (STAY HIGH)","pop","14OxJlLdcHNpgsm4DRwDOB"
"RG","ED SHEERAN - I SEE FIRE","pop","1fu5IQSRgPxJL2OTP7FVLW"
"RG","D.Y.K. - PHONE SONG","pop","6NkmIeB4mElt29pAOyEy4d"
"RG","FRANKIE GOES TO HOLLYWOOD - RELAX","pop","2K22nUTdyr48JDwI5t906t"
"RG","MICHAEL PATRICK KELLY - BEAUTIFUL MADNESS","pop","4tfLFDGypUWad5AT6772If"
"RG","TIMMY WHITE - NEVER STOP TRYING","pop","2OMXbLolMOJtLjdRf3aLbt"
"RG","THE BOSS HOSS FEAT. COMMON LINNETS - JOLENE","other",NA
"RG","DOMMI - HOMELAND","pop","2p3cjAaCpLDBcFZOqPQIkH"
"RG","DERMOT KENNEDDY - GIANTS","pop","0l4AReW2LuX0yStPfgQgSR"
"RG","DES REE - LIFE","pop","5LGqFIVBf3ZUeFBpc87CFS"
"RG","KARIN ANN - 3AM","other","4uldEa16sDjgjiGYoLqKiG"
"RG","MARK RONSON FEAT. BRUNO MARS - UPTOWN FUNK","other","32OlwWuMpZ6b0aN2RZOeMS"
"RG","EMPIRE OF THE SUN - ALIVE","pop","5WBnKCEsPwsvWHUZmLjS3s"
"RG","AVA MAX - WHO'S LAUGHING NOW","pop","1Pmp486RrLRkaEkE3HFHXP"
"RG","MARILLION - KAYLEIGH","rock","0r5Ju8WyodpXBHmg3f4zYf"
"RG","DISTURBED - THE SOUND OF SILENCE","hip-hop","1Cj2vqUwlJVG27gJrun92y"
"RG","TONES AND I - FLY AWAY","pop","5ri4zqtWhG07hIuNNDWP76"
"RG","DIVOKEJ BILL - TSUNAMI","pop","5op1X8TfWNUmJnwRzCQ3qL"
"RG","JOEL CORRY - LONELY","pop","2ZEq4HT450Ye9IFGPTl9qV"
"RG","MATT SIMONS - BETTER TOMORROW","other","758QzANWjOWaBnVW9DAZXx"
"RG","NO DOUBT - IT'S MY LIFE","pop","2fOxxLz9JVe53itq6pfBak"
"RG","LAUV - CHASING FIRE  (ROBIN SCHULZ REMIX)","other","7LR2nZOAmgApHf2q3m1WW0"
"RG","MICHAL HRŮZA - NEZAPOMÍNEJ (NAD SVĚTEM)","pop","50NdFT9rEaOuq26mZRFLGe"
"RG","JULIA MICHAELS - LIE LIKE THIS","pop","5yCXLEi384DHGRXYMXgjBR"
"RG","X AMBASSADORS - RENEGADES","pop","0fYVliAYKHuPmECRs1pbRf"
"RG","LADY GAGA & ARIANA GRANDE - RAIN ON ME","other","4fGNAuHk8IX5x0e0KRdHNh"
"RG","ALANIS MORISSETTE - IRONIC","pop","1d6KS9GH06JAd19uiBy9IE"
"RG","ICONA POP - I LOVE IT","other","6HZ9VeI5IRFCNQLXhpF4bq"
"RG","GEORGE EZRA - PRETTY SHINING PEOPLE","pop","2JVwsN6viHjR9t5pCPQ4Br"
"RG","MARTIN GARRIX & DEAN LEWIS - USED TO LOVE","other","55L2St4kYqclPXWRKoB5OL"
"RG","PURPLE DISCO MACHINE & SOPHIE AND THE GIANTS - HYPNOTIZED","other","0OeFuOAu0P1ONYz5EDdqb2"
"RG","BEBE REXHA FEAT. DOJA CAT - BABY, I'M JEALOUS","other","2fTdRdN73RgIgcUZN33dvt"
"RG","KUNGS VS COOKIN' ON 3 BURNERS - THIS GIRL","other","1A8j067qyiNwQnZT0bzUpZ"
"RG","WALLOWS FEAT. CLAIRO - ARE YOU BORED YET?","other","57RA3JGafJm5zRtKJiKPIm"
"RG","FIVE FINGER DEATH PUNCH - A LITTLE BIT OFF","other","6GqqGv8frU7kqzXkm2rewI"
"RG","LENNY - HOME","hip-hop","7rRhUhxiUN7jXYvaiNBpHn"
"RG","SHAWN MENDES - WONDER","pop","5KCbr5ndeby4y4ggthdiAb"
"RG","OFENBACH & QUARTERHEAD FEAT. NORMA JEAN MARTINE - HEAD SHOULDERS KNEES & TOES","other","14ngWWxvUSnIMXgF6rzSk1"
"RG","SNOW PATROL - DON'T GIVE IN","pop","70F5cNOc2mvAtV03yRKwId"
"RG","LITTLE MIX - SWEET MELODY","pop","28xX6K8LnkZve4RiuEB3iK"
"RG","FIEDLERSKI FEAT.JAMES HARRIES - TIME IS A RIVER","other","0bBRDMAxnCODGUs2tjeoeV"
"RG","ALESSO,  LIAM PAYNE - MIDNIGHT","other","4ZTTUAjJCd4NMZmIU7RB4c"
"RG","BON JOVI - IT'S MY LIFE","rock","0v1XpBHnsbkCn7iJ9Ucr1l"
"RG","HALSEY - GRAVEYARD","pop","2ufmtcIFdFpuUYBPXK5f67"
"RG","IMAGINE DRAGONS - IT'S TIME","pop","6BtmXhTJMM9sBTHeYYASGz"
"RG","KALEO - I WANT MORE","rock","4xQRRue5qsu2tULiz7UDKi"
"RG","NEIKED - SEXUAL","other","5fKBwqSTuCbnJlCOpeRa3o"
"RG","MANFRED MANN - FOR YOU","rock","5cVohoOf4zIKtze7nir0L7"
"RG","ZOE WEES - CONTROL","pop","50Td3qilgs8BLtv8mHyT1t"
"RG","SIA FEAT. SEAN PAUL - CHEAP THRILLS","other","6b3b7lILUJqXcp6w9wNQSm"
"RG","THE WEEKND - Blinding Lights","pop","0VjIjW4GlUZAMYd2vXMi3b"
"RG","THE CARDIGANS - MY FAVOURITE GAME","pop","0Ui05Ov0s4PnRc4JI3Pilg"
"RG","POST MALONE FEAT. YOUNG THUG - GOODBYES","other","0t3ZvGKlmYmVsDzBJAXK8C"
"RG","DUA LIPA - Break My Heart","pop","017PF4Q3l4DBUiWoXk4OWT"
"RG","PENTATONIX - MAD WORLD","other","46ZoSOeOfMzTAQDp6flDfj"
"RG","PHILLIP PHILLIPS - HOME","pop","4rsW3WCZBGwhHfJWuHRwyT"
"RG","KYGO & SASHA SLOAN - I'll WAIT","other","4Ml6pDLHTYArFbB1BVqN0y"
"RG","DADDY YANKEE FEAT. SNOW - CON CALMA","other",NA
"RG","LENNY KRAVITZ - LOW","pop","2E5ufno5JwzZiA96JiHUGN"
"RG","POISON - EVERY ROSE HAS ITS THORN","rock","43GS3mtezoIFiuIZCLLiDY"
"RG","MIKAEL - ALONE TOGETHER","other","2NuA6Dm7Ae3Hczeyd2MrkH"
"RG","5 SECONDS OF SUMMER - NO SHAME","pop","5EbidH3lGB30WuDsoR4km6"
"RG","GALANTIS FEAT. ONE REPUBLIC - BONES","other","1pfgsjmxVZhoZpeDx6POKv"
"RG","ALEX CLARE - TOO CLOSE","rock","4sK96UnGx3NjBaqvfTG2dm"
"RG","MIRAI - CHCI TANČIT","pop","3Uq54ocRHLezgitc7PsIR0"
"RG","REMME - LOSE TOUCH","other","6XhyqmBQDLFPaqF4fnVPun"
"RG","RIGHT SAID FRED - DON'T TALK JUST KISS","pop","3XQXG7HWyIQt6NVzePJjOQ"
"RG","SUPPORT LESBIENS - WHITE LINES","rock","1FqEMWS2mVV2yHyF9YKDR0"
"RG","VISAGE - FADE TO GREY","pop","3yobQNuKVJ62WDU7h725Fu"
"RG","CLAIRO - SOFIA","pop","7B3z0ySL9Rr0XvZEAjWZzM"
"RG","KATY PERRY - WIDE AWAKE","pop","5JLv62qFIS1DR3zGEcApRt"
"RG","BANNERS - SOMEONE TO YOU","pop","14BH4qO7pgCmIe6mgLKOK3"
"RG","COLDPLAY - A SKY FULL OF STARS","pop","0FDzzruyVECATHXKHFs9eJ"
"RG","MATT SIMONS - AFTER THE LANDSLIDE","other","7fq3MnnxCtgWFi5UVCQp7v"
"RG","LA VISION & GIGI D'AGOSTINO - HOLLYWOOD","other","4hiVzWIt7kCteKAUEYRFxR"
"RG","LADY GAGA - YOÜ AND I","pop","6rkAY9rk1NTFB94QxG3LJR"
"RG","DAUGHTRY - NO SURPRISE","pop","6q4XLE5WeOBWftoc9gTl2P"
"RG","DIRE STRAITS - SULTANS OF SWING","rock","6cr6UDpkjEaMQ80OjWqEBQ"
"RG","DISCO LINES FEAT. CASSIDI - LOVE STORY","other",NA
"RG","SHAKIRA - UNDERNEATH YOUR CLOTHES","pop","15f8Cv8RXUlOOCIf2oaceN"
"RG","JP COOPER FEAT. ASTRID - SING IT WITH ME","other",NA
"RG","JASON DERULO  & NUKA - LOVE NOT WAR (THE TAMPA BEAT)","other",NA
"RG","GOSSIP - MOVE IN THE RIGHT DIRECTION","pop","4hjfOnzzrrrDAGt286htU6"
"RG","CHINASKI - BÁSEŇ","pop","7MzDlijqJojwoQHJ0hkjUl"
"RG","TECHNOTRONIC - PUMP UP THE JAM","pop","21qnJAMtzC6S5SESuqQLEK"
"RG","LIGHT & LOVE - BLUEBERRY SKY","pop","3FiGa9tiLUaK8nTI35VyY8"
"RG","SAM FISCHER - THIS CITY","pop","3H3r2nKWa3Yk5gt8xgmsEt"
"RG","THE CORRS - IRRESISTIBLE","pop","2yWUHhe2qlUXAxwpr8dDWK"
"RG","MIKE POSNER - COOLER THAN ME","other","2V4bv1fNWfTcyRJKmej6Sj"
"RG","ASIA - HEAT OF THE MOMENT","rock","1nmZ8yqKkfooOuYvtFctDp"
"RG","ALLY BROOKE - NO GOOD","pop","7j2jFc1LlQLNPRwbjrgXuv"
"RG","MANDRAGE - VIDÍM TO RŮŽOVĚ","pop","1KleTUrSl2WQZjRMZLtNU6"
"RG","WES - ALANE","other","368o9bG5kz5XjQUlNlOnC6"
"RG","BEYONCÉ - HALO","pop","4JehYebiI9JE8sR8MisGVb"
"RG","CAMILA CABELLO - NEVER BE THE SAME","pop","4eWQlBRaTjPPUlzacqEeoQ"
"RG","OMD - ENOLA GAY","pop","3NYCaxkggl0Hh8vQptSUvV"
"RG","RIHANNA - ONLY GIRL (IN THE WORLD)","pop","2ENexcMEMsYk0rVJigVD3i"
"RG","BENEE FEAT. GUS DAPPERRTON - SUPALONELY","other",NA
"RG","SCISSOR SISTERS - I DON'T FEEL LIKE DANCING","other","7xW5KvqEZ3u71X8oFATbcx"
"RG","JOHN LEGEND - ALL OF ME","pop","3U4isOIWM3VvDubwSI3y7a"
"RG","THE HUMAN LEAGUE - DON'T YOU WANT ME BABY","other","0YsJ8dJ5U2rFramRguhmA1"
"RG","TOPIC FEAT. A7S - BREAKING ME","other","5LIgw1x3umvASJA8NFPj3v"
"RG","VANUA2 - YOU","hip-hop","61Oo3DUJubecZQosjho6Pp"
"RG","PUFF DADDY AND FAITH EVANS - I'LL BE MISSING YOU","other","3QHONiXGMGU3z68mQInncF"
"RG","MAROON 5 FEAT. WIZ KHALIFA - PAYPHONE","other","1UhGntCpnptxUsNjFrweVe"
"RG","GUNS'N'ROSES - PATIENCE","rock","1OEoNpiyqBghuEUaT6Je6U"
"RG","MASTER KG FEAT. NOMCEBO - JERUSALEMA","other","2MlOUXmcofMackX3bxfSwi"
"RG","MATT MAESON - CRINGE","rock","12rhvKDK2FfHTZZ1sSAHDG"
"RG","THE KLF FEAT.TAMMY WYNETTE - JUSTIFIED & ANCIENT","other",NA
"RG","KATEŘINA MARIE TICHÁ - ZNIČENÁ ZEM","pop","4HYHnmG8fArFDCfgArFXB4"
"RG","TAYLOR SWIFT - YOU NEED TO CALM DOWN","pop","6RRNNciQGZEXnqk8SQ9yv5"
"RG","IGGY POP - REAL WILD CHILD (WILD ONE)","rock","6ZAwEE4kTdtvyE66iRhFxR"
"RG","PAVEL CALLTA - ZTRÁCÍM SE","pop","2IdDOeCO7rbADhBwJUZh72"
"RG","VIZE & TOM GREGORY - NEVER LET ME DOWN","other",NA
"RG","KLÁRA VYTISKOVÁ - JUST BE YOU","pop","1Z5aRxYeqFDWgP5wrMGwba"
"RG","MANIC STREET PREACHER - MOTORCYCLE EMPTINESS","pop","6Ubz7S4IFSWVxlkMiRyMIK"
"RG","ALOK & FELIX JAEHN FEAT. THE VAMPS - ALL THE LIES","other",NA
"RG","YUNGBLUD - COTTON CANDY","rock","4K5wju7Hht1PuqfFlES2l5"
"RG","NEW ORDER - BLUE MONDAY","pop","1RSy7B2vfPi84N80QJ6frX"
"RG","SHEPPARD - GERONIMO","pop","19cL3SOKpwnwoKkII7U3Wh"
"RG","AEXCIT FEAT. DENI HINES - SON OF A PREACHER MAN","other","5xLTL8FrFh7CvswUvoPDsn"
"RG","SHAWN MENDES & JUSTIN BIEBER - MONSTER","other","2Z8yfpFX0ZMavHkcIeHiO1"
"RG","THE CHAINSMOKERS & ILLENIUM FEAT. LENNON STELLA - TAKEAWAY","other",NA
"RG","A GREAT BIG WORLD - SAY SOMETHING WITH CHRISTINA AGUILERA","other","5lW02w0jr5zEuvFqyurZ90"
"RG","ARIANA GRANDE - 34+35","pop","6Im9k8u9iIzKMrmV7BWtlF"
"RG","ROLLING STONES - UNDERCOVER OF THE NIGHT","rock","4N8oxV3hvn8Efyo4yxp3LG"
"RG","ALAN WALKER & RUBEN - HEADING HOME","*core","3hagsiuWOh93SmIEUd5sle"
"RG","10.000 MANIACS - BECAUSE THE NIGHT","pop","5VzvK7YiwWbRePA2JOzhYq"
"RG","JONAS BROTHERS - ONLY HUMAN","pop","0DiDStADDVh3SvAsoJAFMk"
"RG","TIMMY TRUMPET & GABRY PONTE - MAD WORLD","other",NA
"RG","U 2 - SWEETEST THING","rock","7ndGFo9nZ108KPgXtfYWCe"
"RG","BRUCE SPRINGSTEEN - TUNNEL OF LOVE","rock","2rUHBIfbMBB92n1gSfSqwF"
"RG","MUSE - UNDISCLOSED DESIRES","rock","0It6VJoMAare1zdV2wxqZq"
"RG","ALANIS MORISSETTE - ABLAZE","pop","2wdyUIiWO4MsEeVhHop72L"
"RG","LUKAS GRAHAM - LOVE SOMEONE","pop","2JqnpexlO9dmvjUMCaLCLJ"
"RG","RICHARD MÜLLER - SIEDME NEBO","pop","64FtOAaxyAIGnKAJY1ojXX"
"RG","THE SCRIPT - THE LAST TIME","pop","600oiqLkQIJ85HvQGIQWvO"
"RG","SONIQUE - SKY","other","7zlkYAQdYPIwagUwO7Dyah"
"RG","ALLE FARBEN,  JANIECK - LITTLE HOLLYWOOD","other","1f3flfdU4VDM2OBDD2FMia"
"RG","LABRINTH - STILL DON'T KNOW MY NAME","pop","6N22FZs2ZhPBYi3b9XPajV"
"RG","QUEEN - WE ARE THE CHAMPIONS","rock","7ccI9cStQbQdystvc6TvxD"
"RG","MADISON BEER - SELFISH","pop","4PV0uE5pZSh44E3NqNNDEH"
"RG","KESHA - YOUR LOVE IS MY DRUG","pop","6vc2Jq2vaGu8z326kSrw92"
"RG","MILKY CHANCE & JACK JOHNSON - DON'T LET ME DOWN","other",NA
"RG","LEONA LEWIS - HAPPY","pop","2DWO9x9rhszjJsabuPqp8P"
"RG","DUA LIPA & ANGELE - Fever","other","5gR58a6CZyzxbZmovc3TIn"
"RG","THE CLASH - LONDON CALLING","rock","5jzma6gCzYtKB1DbEwFZKH"
"RG","AVA MAX - OMG WHAT'S HAPPENING","pop","11OPriDpmUrTMTji52ta17"
"RG","INXS - SUICIDE BLONDE","pop","0WpaMgzWndngG6ZlrCfjMs"
"RG","CRAIG DAVID - WALKING AWAY","pop","3R7fjB38qajI6JR69y5k4e"
"RG","BELINDA CARLISLE - (WE WANT) THE SAME THING","pop","5Z5eJzhAPEeW10AVlzJf56"
"RG","MICHAL KINDL - BARVY","other","5uHf06ip2Pc5WP1hfRKaG0"
"RG","DERMOT KENNEDY - LOST","pop","57MUBmB0IhftnHLtlQK9JP"
"RG","MABEL - I'LL BE HOME FOR CHRISTMAS","pop","1N627P6Ih9KIrUJz3g6qF2"
"RG","CELESTE - STOP THIS FLAME","other","1bObrsJGW0UCIGZkvnDqbe"
"RG","ROBIN MOOD - GENERACE","pop","0rCFyJR95T5b8aQN56Q1uv"
"RG","ZEDD & JASMINE THOMPSON - FUNNY","*core","1pIFGuw8Tnd4yHSs8lRzZa"
"RG","GEORGE MICHAEL - FAITH","pop","0HEmnAUT8PHznIAAmVXqFJ"
"RG","YOUNOTUS FEAT. JULIAN PERRETTA - YOUR FAVOURITE SONG","other",NA
"RG","R.E.M. - SHINY HAPPY PEOPLE","pop","1v2zyAJrChw5JnfafSkwkJ"
"RG","ZAYN FEAT. SIA - DUSK TILL DAWN","other","3e7sxremeOE3wTySiOhGiP"
"RG","MADONNA - PAPA DON'T PREACH","pop","6A8OnjnpShshNpcqWtZRjr"
"RG","NIALL HORAN - NO JUDGEMENT","pop","5IUOU5xkzGHsRFOYNu3GSK"
"RG","ELLIE GOULDING - BURN","pop","0xMd5bcWTbyXS7wPrBtZA6"
"RG","REGARD & RAYE - SECRETS","*core","2PHcJ2DMLt95ji5T9U06uN"
"RG","ADELE - SET FIRE TO THE RAIN","pop","3CKCZ9pfwAfoMZlMncA1Nc"
"RG","JENNIFER LOPEZ - IN THE MORNING","pop","55QIntmvDd7pYpNKl5AK4s"
"RG","POETIKA FEAT. MIRAI - KARAVANA","other",NA
"RG","SKUNK ANANSIE - HEDONISM (JUST BECAUSE YOU FEEL GOOD)","pop","625QR3rZtbYlpKm2JisGab"
"RG","LAKE MALAWI - Friend Of A Friend","pop","2U7Zc6NrWQgUWdBAIFrzdI"
"RG","RED HOT CHILI PEPPERS - THE ZEPHYR SONG","rock","1ndGB6rvxKYN9seCYO1dTF"
"RG","MIKE OLDFIELD - TO FRANCE","rock","2qIWvQsisYABbppFUkBsdj"
"RG","VIZE FEAT. LANIIA - STARS","other",NA
"RG","LENNY - LOVER","pop","1tWm5VXtCClz8ybYKK37LE"
"RG","ONE REPUBLIC - WILD LIFE","pop","6oaQuXiRKqQq9ITJBV1XmC"
"RG","TATA BOJS - ZVONY","pop","2aW3qJee9ogvZUqILpV2fM"
"RG","ROBIN SCHULZ FEAT. JAMES BLUNT - OK","other","22nVSg0BZr9fvw9rLtFTBe"
"RG","DANIELL - GO ON","other","4omO3Xwm4REEK5HGT6e6yY"
"RG","THE FAIM - SUMMER IS A CURSE","rock","5WzgYEfub2pFJAAZfrOult"
"RG","AVA MAX - MY HEAD & MY HEART (HIT TÝDNE – NO. 1)","other",NA
"RG","MICHAL HRŮZA - SVĚTLO DO TMY","pop","3S7ubNs84FIWymhCBScgmO"
"RG","OWL CITY,  CARLY RAE JEPSEN - GOOD TIME","other","1kPpge9JDLpcj15qgrPbYX"
"RG","SELENA GOMEZ,  THE SCENE - LOVE YOU LIKE A LOVE SONG","pop","0laYHRpNTS6i8FXdupHkJ4"
"RG","MACY GRAY - I TRY","pop","5TAf4lnZCZTLlZHNZMLFLi"
"RG","KATY PERRY - LAST FRIDAY NIGHT (T.G.I.F.)","pop","3avYqdwHKEq8beXbeWCKqJ"
"RG","SUPPORT LESBIENS - HERE I AM","rock","4NBaKx5QZzXcy27VUcBUxq"
"RG","ADAM LAMBERT - GHOST TOWN","pop","44aN5xKL3kGHvQ5bXVk6B8"
"RG","TOTO - HOLD THE LINE","rock","4aVuWgvD0X63hcOCnZtNFA"
"RG","BLACK EYED PEAS & OZUNA & J.REY SOUL - MAMACITA","other","2mP3RZC3I6gPzOhOpWNzhx"
"RG","LINKIN PARK - CASTLE OF GLASS","hip-hop","1r1fPuhj9H4VdXr7OK6FL5"
"RG","JESS GLYNNE - I'LL BE THERE","pop","083Qf6hn6sFL6xiOHlZUyn"
"RG","LYKKE LI - I Follow Rivers","other","4Jv7lweGIUOFQ7Oq2AtAh9"
"RG","OMI - HULA HOOP","pop","07AiWpzE3B8aAuFAIfrlQ7"
"RG","Michael Bublé - IT'S A BEAUTIFUL DAY","pop","0mvkwaZMP2gAy2ApQLtZRv"
"RG","CALVIN HARRIS - MY WAY","pop","1vvNmPOiUuyCbgWmtc6yfm"
"RG","MARSHMELO,  HALSEY - BE KIND","other",NA
"RG","KYLIE MINOGUE - Can't Get You Out Of My Head","pop","3E7ZwUMJFqpsDOJzEkBrQ7"
"RG","MILEY CYRUS & DUA LIPA - PRISONER (HIT TÝDNE – NO. 2)","other",NA
"RG","ATMO MUSIC FEAT. JAKUB DEKAN - RÁNO","other","0N7sngSpJLDBiQLYt12UdN"
"RG","TWENTY ONE PILOTS - LEVEL OF CONCERN","rock","6xZ4Q2k2ompmDppyeESIY8"
"RG","SEBASTIAN - KLÍŠTĚ","other","2fvBJs9DPL4a48x3tmgCWp"
"RG","JC STEWART - I NEED YOU TO HATE ME","pop","1zY6ekSJ8VI6tZ6nBqoo7g"
"RG","AVICII - THE DAYS","pop","5Iy2Jj87Ha0C0IBlNE1I4y"
"RG","DURAN DURAN - A VIEW TO A KILL","pop","6I4snLrVOrJsLdd43isc27"
"RG","EWA FARNA - BUMERANG","pop","4y351F1DzT708SqWtyl923"
"RG","X AMBASSADORS ,  K.FLAY & GRANDSON - ZEN","other",NA
"RG","NIGHTWORK - SLUNCE V DUŠI","pop","3D0r9SvGUDQdiN24D9j1W9"
"RG","TEXAS - SUMMER SON","pop","2ARTskci0SwksWtNvOgirP"
"RG","THOM ARTWAY - I HAVE NO INSPIRATION","pop","2b54A7ZjrXHS25rk5fDdy8"
"RG","KIM WILDE - KIDS IN AMERICA","pop","1YGZyfvdgZxzipWoWYVKxi"
"RG","IMAGINE DRAGONS - ONLY","pop","1uRBbjQ3uNFXCncWyNomHf"
"RG","THE WEEKND - SAVE YOUR TEARS","pop","5QO79kh1waicV47BqGRL3g"
"RG","JUSTIN BIEBER FEAT. CHANCE THE RAPPER - HOLY","other","5u1n1kITHCxxp8twBcZxWy"
"RG","SHAKIRA FT. WYCLEF JEAN - HIPS DON'T LIE","other","55s8hEnmCGiQFjRQW1QaS9"
"RG","LP - LOST ON YOU","pop","2LIh4uzqq9cXMPzzmcToHl"
"RG","MEDUZA x BECKY HILL x GOODBOYS - LOSE CONTROL","other",NA
"RG","TINA TURNER - WHAT'S LOVE GOT TO DO WITH","other","3Be7CLdHZpyzsVijme39cW"
"RG","SHAWN HOOK FEAT. VANESSA HUDGENS - REMINDING ME","other",NA
"RG","JON BON JOVI - MIDNIGHT IN CHELSEA","other","6I78rVAWodtfiD9YXUVHzY"
"RG","LADY GAGA - BORN THIS WAY","pop","5paZsLVvoUkpg7boMs94cv"
"RG","KYGO & ONEREPUBLIC - LOSE SOMEBODY","*core","3AbqeYIohfQhMhDmrk5u8M"
"RG","NELLY FURTADO - MANOS AL AIRE","pop","6x3QIoNigqF82XJAFxTsya"
"RG","CAMOUFLAGE - LOVE IS A SHIELD","pop","6c3kTjanASqJuRTgS9N1W0"
"RG","CARSLEEPERS - HEARTBEAT","other","0egAt7NIdX2aCbCiaDNg6k"
"RG","PARAMORE - STILL INTO YOU","pop","1yjY7rpaAQvKwpdUliHx0d"
"RG","HARRY STYLES - WATERMELON SUGAR","pop","6UelLqGlWMcVH1E5c4H7lY"
"RG","RITA ORA - LET YOU LOVE ME","pop","5Fla3zyOCcIRqrDoKLU0DP"
"RG","ANASTACIA - I'M OUTTA LOVE","pop","2CaseM6BKvQpi6blK8nbxC"
"RG","KWABS - WALK","pop","6D3g26uM2CmNVUhPWWNsBS"
"RG","REA GARVEY & VIZE - THE ONE","other",NA
"RG","THE BEAUTIFUL SOUTH - PERFECT 10","pop","2Eejw1SOBhHt7RjWJH7onO"
"RG","DEPECHE MODE - IT'S NO GOOD","pop","04ARYAWkGZZhDbHqgvnYGf"
"RG","JOHN FARNHAM - YOU'RE THE VOICE","pop","5NwkWwfRJaT55hEPtCmJHx"
"RG","BLACKBEAR - ME & UR GHOST","pop","38KsRHYE10bG0paU78gL9r"
"RG","VERONA - NECH SI ZDÁT","pop","0SFsrkVymQ2oquCsVRtbcc"
"RG","VOXEL & eM. - MY 2 JSME SE NAŠLI","other",NA
"RG","ELLE KING - EX'S & OH'S","rock","70eDxAyAraNTiD6lx2ZEnH"
"RG","SIGALA & JAMES ARTHUR - LASTING LOVER (HIT TÝDNE – NO. 3)","other",NA
"RG","SUNRISE AVENUE - I HELP YOU HATE ME","pop","17W1IyaS3A1bOGeYY9WIHQ"
"RG","SEAL - LOVE'S DIVINE","pop","7AfzCKD11wbtbAie4IXD2A"
"RG","THE SILVER SPOONS - HE'S GOT MY MONEY NOW","other","0G3OTZpASncsaRgDUeBVkV"
"RG","CALVIN HARRIS FEAT. RIHANNA - THIS IS WHAT YOU CAME FOR","other","0azC730Exh71aQlOt9Zj3y"
"RG","LANY - IF THIS IS THE LAST TIME","pop","3bsRMvQja4huvPWo1S5ONc"
"RG","AEROSMITH - JANIE'S GOT A GUN","rock","5fMwvrqujbQjUxcNPcYrUF"
"RG","SIA - HEY BOY","pop","4GMwkXRXJBedJMmvmltk0Q"
"RG","ROXETTE - SHE'S GOT NOTHING ON (BUT THE RADIO)","pop","3GOgvkh0JfVo17FBiPUe87"
"RG","FREDDIE MERCURY - LIVING ON MY OWN","other","26d8YSPkK1T9GTLE2ogIDq"
"RG","SHAWN MENDES - TREAT YOU BETTER","pop","3QGsuHI8jO1Rx4JWLUh9jd"
"RG","MAROON 5 - ONE MORE NIGHT","pop","2yZEBHRL9RdJNjFHu6VNeV"
"RG","MIRAI - HOMETOWN","pop","2Opl3WuNJtbJoZaXoQmD2J"
"RG","MILK AND SUGAR VS VAYA CON DIOS - HEY (NAH NEH NA)","other","02klEjc19tC2oU0c3Gba1u"
"RG","BRYAN ADAMS - BEST OF ME","pop","5ePv5Zrg9XIBwrwR5l50J1"
"RG","ED SHEERAN - ERASER","pop","7oolFzHipTMg2nL7shhdz2"
"RG","POKÁČ - ANDĚL","pop","4vy61iBUdUMvhsZyrAI5Tz"
"RG","ONE REPUBLIC - COUNTING STARS","pop","6sy3LkhNFjJWlaeSMNwQ62"
