"station_id","song","genre","dead"
"radiowave","DJ HARAM - Gemini Rising","electronic",2
"radiowave","DJ LAG & OKZHARP - Nyusa","electronic",2
"radiowave","DJ MANNY - Im Da Shyt B","electronic",1
"radiowave","FLUME - Quits ft. Reo Cragun","electronic",1
"radiowave","FLUME - Levitate ft. Reo Cragun","electronic",1
"radiowave","FLUME - Friends ft. Reo Cragun (EDIT)","electronic",1
"radiowave","RAS G - Harlem Negus Wild","electronic",0
"radiowave","GARBAGE - Why Do You Love Me","rock",2
"radiowave","Tierra Whack,  Beyoncé,  Moonchild Sanelly - MY POWER","other",2
"radiowave","DJ SHEME - Rvd ft. Ski Mask","other",2
"radiowave","DENZEL CURRY - Shawshank (feat. Tate Kobang)","hip-hop",1
"radiowave","OJ Da Juiceman - No Hook 2 ft Gucci Mane, Hoodrich Pablo Juan, Migo Domingo & Key Glock","hip-hop",1
"radiowave","YOUNG DOLPH KEY GLOCK - What’s Wrong","hip-hop",2
"radiowave","Young Dolph & Key Glock - What’s Wrong","hip-hop",2
"radiowave","KEVIN GATES - Facts","hip-hop",1
"radiowave","RICO NASTY - Hit & Run (XXL Freestyle With A Beat)","hip-hop",1
"radiowave","A$AP Ferg - Floor Seats","hip-hop",1
"radiowave","BLUEFACE - Barbie","hip-hop",2
"radiowave","TIERRA WHECK -  Unemployed","other",2
"radiowave","COMETHAZINE - HENCH MAFIA","hip-hop",1
"radiowave","CHIEF KEEF - PT","hip-hop",1
"radiowave","YOUNG DOLPH KEY GLOCK - Baby Joker","hip-hop",2
"radiowave","Young Dolph & Key Glock - Baby Joker","hip-hop",2
"radiowave","COMETHAZINE - SOLVED THE PROBLEM","hip-hop",1
"radiowave","MAXO KREAM - The Relays (Audio) ft. Travis Scott","hip-hop",1
"radiowave","Yella Beezy - Keep It In The Fam","hip-hop",1
"radiowave","Yella Beezy - Tattoo ft. Too Short","hip-hop",1
"radiowave","JADEN SMITH - Ghost ft. ASAP ROCKY","hip-hop",1
"radiowave","Ufo361  feat. Gunna - On Time","other",2
"radiowave","FUTURE - Undefeated ft. Lil Keed","hip-hop",1
"radiowave","ZILLAKAMI X SOSMULA - DAWG","hip-hop",2
"radiowave","BOOBIE LOOTAVELI - GRANDMAS BOY","other",2
"radiowave","MEGAN THEE STALLION - Cash Shit ft. Da Baby","hip-hop",1
"radiowave","NLE CHOPPA - Shotta Flow (Feat. Blueface)","hip-hop",1
"radiowave","LIL MORTY - PINK MONEY","hip-hop",2
"radiowave","TRIPPIE REDD - Mac 10 ft. Lil Baby, Lil Duke","hip-hop",1
"radiowave","ROCKET - Mysli","pop",2
"radiowave","OKLOU - Friendless","pop",2
"radiowave","LIBRARY TAPES - The Park","rock",2
"radiowave","ISNAJ DUI - Signals Differ","electronic",2
"radiowave","LE LENDEMAIN - Petrichor","classical",2
"radiowave","KONNTINENT - Uncertain Steps To An Unknown End","electronic",2
"radiowave","NICOLAS BERNIER - The Dead Deer","electronic",0
"radiowave","BVDUB - Towers Rise To The Sky","other",1
"radiowave","FÉLICIA ATKINSON - Green & Grey","electronic",2
"radiowave","AUTISTICI - Sixteenth","electronic",2
"radiowave","FEDERICO DURAND - Atardecer","electronic",2
"radiowave","TOBIAS HELLKVIST - Vintergatan","electronic",2
"radiowave","ORLA WREN - Shipwreck Seems Sweet To Me In This Sea","electronic",2
"radiowave","DAVID CORDERO - Ereaga - Getxo","other",2
"radiowave","FAURES - Isostatic Uplift","electronic",2
"radiowave","RENÉ MARGRAFF - Rot Gelb","electronic",2
"radiowave","ISLANDS OF LIGHT - Heimfeld","classical",2
"radiowave","OLAN MILL - Happiness Allergies","electronic",2
"radiowave","FABIO ORSI - Just For A Thrill 7","electronic",0
"radiowave","CHRISTOPHER HIPGRAVE - The Pleasure Of Being Slowly Nowhere","electronic",2
"radiowave","CASS. - Atlon","electronic",0
"radiowave","GIULIO ALDINUCCI - Candles (Tuscany, Spring)","electronic",1
"radiowave","ALTARS ALTARS - Small Hours","electronic",2
"radiowave","JASON VAN WYK - Recollect","electronic",1
"radiowave","JAMES MURRAY - Second Sight","electronic",1
"radiowave","GHOST AND TAPE - Anemone","electronic",2
"radiowave","GIULIO FAGIOLINI - Vivere Allo Stato Liquido","other",2
"radiowave","SILENT VIGILS - Molenbrook","other",2
"radiowave","WAYNE HENDERSON - Foot Stompin' Music _ 1977 Big Daddy's Place","jazz",0
"radiowave","RICK CLARKE - Friends feat. Don-E _ 2019 single","other",2
"radiowave","ALDO VANUCCI - You're All Show feat. Kylie Auldist (Flevans Remix)","electronic",2
"radiowave","QUANTIC - Orquidea feat. Sly5thave _ 2019 Atlantic Oscillations","other",2
"radiowave","SULENE FLEMING - Solo (Radio Edit) _ 2019 single","pop",1
"radiowave","SUNLIGHTSQUARE & OMAR - Dance with You _ 2019 single _ Sunlightsquare Records","other",2
"radiowave","CORDUROY - Return of the Fabric Four","jazz",2
"radiowave","THE APX - Deja Vu _ 2019 Amplified Experiment","electronic",2
"radiowave","DIRTY LOOPS - Work Shit Out _ 2019 single","pop",2
"radiowave","ABRAHAM INC. - Together We Stand _ 2019 Together We Stand","hip-hop",2
"radiowave","BOOTSY COLLINS - Z-Classified feat. Buckethead, Catfish Collins, Bernie Worrell, Razor Sharp Johnson & Fred Wesley _ 2019 Bootzilla Records, Vol. 1 _ Bootzilla Records","other",1
"radiowave","HOT 8 BRASS BAND - Baby Be Mine _ 2019 Take Cover","jazz",2
"radiowave","THE BLASSICS - Why Is The Chicken Running _ 2019 Togetherings","jazz",2
"radiowave","THE BLASSICS - In A Sincere Way _ 2019 Togetherings","jazz",2
"radiowave","PRINCE - Pussy Control (Club Mix Edit)","pop",0
"radiowave","PRINCE - We Gets Up _ 1996 Emancipation","pop",0
"radiowave","PRINCE - Right The Wrong _ 1996 Chaos and Disorder","pop",0
"radiowave","MILES DAVIS - Paradise _ 2019 Rubberband _ Rhino Records","jazz",0
"radiowave","DANIELLE MAGGIO - A Little Bit Hot Tonight (Betty Davis new song)","other",2
"radiowave","ERYKAH BADU & JAMES POYSER - Tempted _ 2019 single","other",2
"radiowave","LACK OF AFRO - Reach Out (Talk Louder) feat. Elliott Cole","electronic",2
"radiowave","ONE TRUE PAIRING - I'm Not Afraid","other",2
"radiowave","svoboda - ANK-LFS","rock",2
"radiowave","CAROLINE POLACHEK - Ocean of Tears","pop",1
"radiowave","MEGA BOG - Diary of a Rose","pop",2
"radiowave","CARLA DAL FORNO - Took a Long Time","other",2
"radiowave","RICO NASTY - Time Flies","hip-hop",1
"radiowave","SELENA GOMEZ FEAT. GUCCI MANE - FETISH","other",2
"radiowave","BAD GYAL - Santa Maria ft. Busy Signal","other",1
"radiowave","MARIKA HACKMAN - All Night","other",1
"radiowave","CUCO - Best Friend","pop",2
"radiowave","DIIV - Skin Game","pop",2
"radiowave","DUMP HIM - Dykes To Watch Out For","pop",2
"radiowave","HAIM - Summer Girl","pop",2
"radiowave","ARIANA GRANDE,  SOCIAL HOUSE - boyfriend","other",2
"radiowave","GRYFFIN,  CARLY RAE JEPSEN - OMG","other",2
"radiowave","RAYE - Love Me Again","pop",2
"radiowave","TOVE LO - Bad As The Boys ft. ALMA","pop",1
"radiowave","EVERYTHING EVERYTHING - Ivory Tower","pop",2
"radiowave","BATTLES - FF Bada","rock",2
"radiowave","THE SOFT MOON - Want","rock",2
"radiowave","FOALS - Birch Tree","rock",2
"radiowave","RODRIGUEZ JR. - Okeechobee","electronic",2
"radiowave","CLERIC - Transit","*core",2
"radiowave","KEITH CARNAL - Verbal Response","other",2
"radiowave","REEKO - The Gravedigger And His Bitch (2019 Version)","electronic",2
"radiowave","PÄR GRINDVIK - Fz Kolarbo","electronic",2
"radiowave","XOSAR - Vibration Acceleration","electronic",2
"radiowave","ULTRASTATION - 666","other",2
"radiowave","OCTAVE ONE - Injection","electronic",2
"radiowave","STEF MENDESIDIS - Gendarme Classe A","electronic",2
"radiowave","QUELLE CHRIS - A Fear of the Dark","hip-hop",1
"radiowave","QUELLE CHRIS - Blue Mondays (2004-06) -  deal wit it feat denmark (p. Quelle)","hip-hop",1
"radiowave","QUELLE CHRIS - 2Dirt4TV ep 1 (2012) - 2Dirt4TV (p. Dibia$e)","hip-hop",1
"radiowave","QUELLE CHRIS - I Asked God","hip-hop",1
"radiowave","DABRYE - The Appetite feat. Roc Marciano, Quelle Chris & Danny Brown","electronic",1
"radiowave","QUELLE CHRIS - Niggas Is Men -  G.I. Soul (feat. Cavalier)","hip-hop",1
"radiowave","QUELLE CHRIS - Calm Before feat. Cavalier, Suzi Analogue","hip-hop",1
"radiowave","BIG TONE & HOUSE SHOES - No Guest List (feat. Quelle Chris)","other",2
"radiowave","QUELLE CHRIS - Ghost At The Finish Line","hip-hop",1
"radiowave","QUELLE CHRIS - I'm The Bridge You Must Burn (feat. Bilal Salaam) -Bonus Track-","hip-hop",1
"radiowave","QUELLE CHRIS - I'm That NI-A feat. Denmark Vessey","hip-hop",1
"radiowave","JEAN GRAE & QUELLE CHRIS - OhSh feat. Hannibal Buress","hip-hop",2
"radiowave","BLACK MILK - Black NASA feat Sam Austins","hip-hop",2
"radiowave","DREAMVILLE J COLE EARTHGANG - 1993 (feat. Smino & Buddy)","other",2
"radiowave","THE CRANBERRIES - ZOMBIE","rock",2
"radiowave","RICHARD DAWSON - Jogging","other",0
"radiowave","ROUILLEUX - Common Sense","other",2
"radiowave","FÉLICIA ATKINSON - Open Ouvre","electronic",2
"radiowave","FÉLICIA ATKINSON - Infant Vampire","electronic",2
"radiowave","FÉLICIA ATKINSON - You Have To Have Eyes","electronic",2
"radiowave","FÉLICIA ATKINSON - Joan","electronic",2
"radiowave","Nick Cave - Henry Lee","rock",1
"radiowave","SQÜRL - Funnel Of Love","rock",2
"radiowave","MUCHA - Nepojedeš nikam","rock",2
"radiowave","HM... - Balada o očích topičových","other",2
"radiowave","SOPHIE - Cold World","electronic",2
"radiowave","SOPHIE - Not Okay (Alone remix)","electronic",2
"radiowave","SOPHIE - XTC Acid","electronic",2
"radiowave","SOPHIE - Faceshopping (Lipstick Gel remix)","electronic",2
"radiowave","SOPHIE - Not Okay (Machine World)","electronic",2
"radiowave","SOPHIE - Whole New World (Doss and SOPHIE remix)","electronic",2
"radiowave","SOPHIE - Infatuation (Lichtbogen Dreamin remix)","electronic",2
"radiowave","SOPHIE - Faceshopping (Euphoria remix)","electronic",2
"radiowave","SOPHIE - Leeds Heaven and Hell","electronic",2
"radiowave","SOPHIE - Whole New World (Big Kiss remix)","electronic",2
"radiowave","SOPHIE - Faceshopping (Money Mix)","electronic",2
"radiowave","SOPHIE - Infatuation (Sunlight Zone)","electronic",2
"radiowave","SOPHIE - Infatuation (Twilight Zone)","electronic",2
"radiowave","SOPHIE - Infatuation (Midnight Zone)","electronic",2
"radiowave","SOPHIE - Infatuation (The Abyss)","electronic",2
"radiowave","SOPHIE - Infatuation (The Trenches)","electronic",2
"radiowave","TOM PETTY - House in the woods","rock",0
"radiowave","MODRÉ HORY - Jednoizbák","hip-hop",2
"radiowave","JAZZANOVA - Summer Keeps On Passing Me By","electronic",2
"radiowave","GNU - Kdyz Horis","rock",2
"radiowave","SMOKEPURPP - DUCK! (6ix9ine Diss)","hip-hop",1
"radiowave","Fat Nick - New Opps","hip-hop",2
"radiowave","Lil Durk - Wooh feat. Key Glock","hip-hop",1
"radiowave","porsche boy - maliny","other",2
"radiowave","Yung Mal - Fresh feat. Gucci Mane","hip-hop",2
"radiowave","IDK - 24","hip-hop",2
"radiowave","Jasiah - Baked Fried Beans (Jasiah I Am)","other",2
"radiowave","K. RONALDO - Kurt Cobain (wieso bist nicht du)","electronic",1
"radiowave","K. RONALDO - Kristus Ronaldo","electronic",1
"radiowave","Yung Hurn & Lex Lugner - Blablablabla","other",2
"radiowave","Yung Hurn & RIN - Bianco","other",2
"radiowave","RIN - Vintage (prod. reezy, Minhtendo & Alexis Troy)","hip-hop",2
"radiowave","JONNY5 & CARAMELO FEAT. K.RONALDO - CKJ18","other",2
"radiowave","CARAMELO - ICE-T (prod. by OSARO)","other",2
"radiowave","CARAMELO - Icey & Ignorant (Remix)","other",2
"radiowave","NARU - BRR BRR","rock",2
"radiowave","MCNZI - Dangerous Mind","other",2
"radiowave","Love Hotel Band - Diamant","other",2
"radiowave","ACOID & MODEM ft. CARAMELO & SKINNY FINSTA - BREAK THE LAW","other",2
"radiowave","CARAMELO - 78GangGang","other",2
"radiowave","ACOID & MODEM ft. MCNZI - ICH BIN DOWN","other",2
"radiowave","NxxxxxS - Synthetic Fields","electronic",2
"radiowave","NxxxxxS - I Got It On Me feat. Dj Yung Vamp","electronic",2
"radiowave","MCNZI - The Funk","other",2
"radiowave","MCNZI - Mietspiegel","other",2
"radiowave","Young Krillin ft. Yung Hurn - 1 Berg Money","other",2
"radiowave","YUNG HURN - Eisblock","hip-hop",1
"radiowave","YUNG HURN - Cabrio","hip-hop",1
"radiowave","Y.HURN - SONG LEAKED 2018 (PROD. MISTERSIR)","other",2
"radiowave","JAMES HYPE FEAT. KELLI-LEIGH - MORE THAN FRIENDS","other",2
"radiowave","IMA ROBOT - Dynomite","rock",2
"radiowave","THOMAS KÖNER - Untitled 05","electronic",1
"radiowave","THOMAS KÖNER - Teimo","electronic",1
"radiowave","THOMAS KÖNER - Permafrost","electronic",1
"radiowave","THOMAS KÖNER - Kanon (Part One: Brohuk)","electronic",1
"radiowave","THOMAS KÖNER - Subnival","electronic",1
"radiowave","THOMAS KÖNER - Grohuk (Night)","electronic",1
"radiowave","THOMAS KÖNER - Kaamos","electronic",1
"radiowave","THOMAS KÖNER - Unerforschtes Gebiet A","electronic",1
"radiowave","THOMAS KÖNER - Zud","electronic",1
"radiowave","THOMAS KÖNER & YANN BEAUVAIS - Tu, Sempre","other",2
"radiowave","THOMAS KÖNER - Polynya I","electronic",1
"radiowave","THOMAS KÖNER - 41° 24' N 2° 10' E Hour Twelve","electronic",1
"radiowave","THOMAS KÖNER - Tiento Para Elma","electronic",1
"radiowave","THOMAS KÖNER - Novaya Zemlya 2","electronic",1
"radiowave","THOMAS KÖNER - The Futurist Manifesto","electronic",1
"radiowave","THOMAS KÖNER - Tiento De La Luz 3","electronic",1
"radiowave","AL-YAMAN - Insanyya","electronic",2
"radiowave","DIANA ROSS - My Old Piano (Unreleased Chic Mix)","pop",1
"radiowave","KRAAK & SMAAK - Sweet Time feat. Izo FitzRoy (Yuksek Remix)","electronic",2
"radiowave","RANDY MULLER BOOM CHANG BANG - Joy In The Rain feat. Angela Johnson _ 2019 single","other",2
"radiowave","RELEVATION - Feel it _ 1981 Handshake Records And Tapes","other",2
"radiowave","THE SUNBURST BAND - Journey To The Sun (Reprise) _ 2019 ZRecords","other",2
"radiowave","AC SOUL SYMPHONY - K-Jee (Joey Negro Philly World Mix) _ 2019 ZRecords","other",2
"radiowave","CRACKAZAT - Fly Away _ 2019 ZRecords","electronic",2
"radiowave","CRUSHO - Someone To Love feat Marilyn David _ 2019 ZRecords","jazz",2
"radiowave","THE BROTHERS JOHNSON - The Real Thing _ 1982","other",2
"radiowave","ANNIKA CHAMBERS - That's What You Made Me _ 2019 Kiss My Sass","other",2
"radiowave","ANNIKA CHAMBERS - Let the Sass Out _ 2019 Kiss My Sass","other",2
"radiowave","AVERAGE WHITE BAND - Person To Person (Alternate Version) _ 2015  Rare Tracks Vol.1 Clover Sessions & More","jazz",2
"radiowave","P-FUNK ALL STARS - Copy Cat _ 1984 Urban Dancefloor Guerillas _CBS","other",2
"radiowave","BOBBY LYLE - Magic Ride _ 1977 Capitol","jazz",1
"radiowave","HOCUS POCUS - Putain de Melodie _ 2010 16 Pieces","hip-hop",2
"radiowave","HOCUS POCUS - Mr Tout le Monde _ 2007 Place 54","hip-hop",2
"radiowave","CHAKA KHAN - Shining Star _ 2007 Funk This (Walmart Edition)","other",1
"radiowave","MILTON WRIGHT - Keep It Up _ 1975 Alston Records","jazz",2
"radiowave","COOL MILLION - Sexability feat. Kevin East _ 2019 Stronger","other",2
"radiowave","COOL MILLION - Love The Way You Fly feat. Seest _ 2019 Stronger","other",2
"radiowave","CANDY DULFER - How It's Done _ 2017 Together","jazz",1
"radiowave","THE BAMBOOS - Keep Me In Mind _ 2019 By Special Arrangement","other",2
"radiowave","ALEXANDER ONEAL - Think of Who Loves You feat. MaestroP _ 2019 single","other",2
"radiowave","RAPSODY - Ibtihaj (feat. D'Angelo & GZA)","hip-hop",2
"radiowave","FLUME - Quits feat. Reo Cragun","electronic",1
"radiowave","BLACK MARBLE - One Eye Open","rock",2
"radiowave","ZEA - Out Of Touch","electronic",2
"radiowave","DALEKKO - Běžte, já vás doženu","pop",2
"radiowave","REFS - Never Gonna Get Away","other",2
"radiowave","LANA DEL REY - Looking For America","pop",1
"radiowave","SNARLS - Walk in the Woods","other",2
"radiowave","CLAIRO - Sofia","pop",1
"radiowave","MICHAL TUČNÝ - Koukám, jak celá země vstává","other",0
"radiowave","UNALOON - Codependency","other",2
"radiowave","FLOEX - Inauguration Of Nobody","electronic",1
"radiowave","NOTHING,  NOWHERE - Letdown","other",2
"radiowave","MATKA - Rituál / Oheň","other",2
"radiowave","CHRISTIAN KLEINE - Crumbs","electronic",1
"radiowave","SRAUNUS - KarusA","other",2
"radiowave","LOCAL SUICIDE - Leopard Gum","electronic",2
"radiowave","PJUSK - Masa","electronic",2
"radiowave","ALEJANDRO MOLINARI - Prinzlauer","other",2
"radiowave","VEJOPATIS - Dievo Sodas","electronic",2
"radiowave","KARSTEN PFLUM - Medical Man","electronic",2
"radiowave","BORUSIADE - Common Ancestor","electronic",2
"radiowave","GARIES - My Ear","other",2
"radiowave","PIOTR CISAK - Matrix","electronic",2
"radiowave","GIRL RAY - Show Me More","pop",2
"radiowave","GUCCI MANE - Solitaire feat. Migos & Lil Yachty","hip-hop",1
"radiowave","DIE! DIE! DIE! - We Built Our Own Oppressors","rock",2
"radiowave","Veselka - Kde řeka zpívá","other",2
"radiowave","PINK FLOYD - ANOTHER BRICK IN THE WALL","rock",2
"radiowave","BUTY - TOVÁRNA","rock",2
"radiowave","ANDY WILLIAMS - CAN'T TAKE MY EYES OFF YOU","pop",0
"radiowave","THE COMET IS COMING - Summon The Fire","rock",2
"radiowave","THEON CROSS - Activate ft. Moses Boyd & Nubya Garcia","jazz",1
"radiowave","NÉRIJA - Riverfest","jazz",2
"radiowave","SHABAKA HUTCHINGS & KOJEY RADICAL - No Gangster","other",2
"radiowave","SARATHY KORWAR - Mumbay ft. MC Mawali","jazz",2
"radiowave","JOAN BAEZ - HERE'S TO YOU","rock",1
"radiowave","soundtrack Casablanca - AS TIME GOES BY","other",2
"radiowave","LOOM - Illegal Dave (Fuck the Council)","rock",2
"radiowave","BFTT - I","other",2
"radiowave","S-TYPE - Blast (rough)","electronic",2
"radiowave","S-TYPE - Balcony (rough)","electronic",2
"radiowave","S-TYPE - Horseman (rough)","electronic",2
"radiowave","100 GECS - Stupid Horse (Alfred English remix)","pop",2
"radiowave","KAI WHISTON & IGLOOGHOST & BABII - Lockii","other",2
"radiowave","CASHMERE CAT - Emotions","electronic",1
"radiowave","BOBBY TANK - Mix 4 Turban","pop",2
"radiowave","UFO361 - Wave","hip-hop",1
"radiowave","TY DOLLA SIGN - Hottest In The City ft. Juicy J","other",1
"radiowave","KEVIN GATES - Double Dutch","hip-hop",1
"radiowave","OCEAN WISDOM X DIZZEE RASCAL - Blessed","other",2
"radiowave","LIL PUMP & SMOKEPURPP - Hardy Brothers 3STYLE","hip-hop",2
"radiowave","CHIEF KEEF - Faneto","hip-hop",1
"radiowave","Ugly God - Batman","hip-hop",1
"radiowave","BILEJ KLUK X BLOODFLOW - Watch Me Grind","other",2
"radiowave","UFO361 - Gib Gas ft. Luciano","hip-hop",1
"radiowave","UFO361 - Monster ft. Kontra K","hip-hop",1
"radiowave","UFO361 - Pass auf wen du liebst","hip-hop",1
"radiowave","UFO361 - Lost ft. Yung Hurn","hip-hop",1
"radiowave","CASINO - Hang With A Star","rock",2
"radiowave","BLUEFACE - Bussin Ft. Lil Pump","hip-hop",2
"radiowave","QUALITY CONTROL X LIL BABY X DABABY - Baby","other",2
"radiowave","TRIPPIE REDD - Immortal ft. The Game","hip-hop",1
"radiowave","CAPITAL BRA - Click Click","hip-hop",1
"radiowave","DATA LUV - Fiji ft. UFO361","other",2
"radiowave","LIL WOP - Inna Street","hip-hop",2
"radiowave","PAUL GATE & VAE CORTEZ - Danger","other",2
"radiowave","JOE MOSES - Go Viral ft. Future & Metro Boomin","hip-hop",2
"radiowave","Lil Gnar - Cabbage","other",2
"radiowave","3 BABIES - NoCap ft. Rich The Kid","other",2
"radiowave","YOUNG MA - - Big","other",2
"radiowave","TRIPPIE REDD - I Try","hip-hop",1
"radiowave","J.COLE - Fantasies ft. Kendrick Lamar","other",2
"radiowave","JPEGMAFIA - Jesus Forgive Me, I Am A Thot","hip-hop",1
"radiowave","SIR - Hair Down ft. Kendrick Lamar","*core",2
"radiowave","BLACK LIPS - O Katrina","rock",2
"radiowave","THE PAINS OF BEING PURE AT HEART - Simple And Sure","pop",2
"radiowave","BRAND NEW HEAVIES - Turn The Music Up","jazz",2
"radiowave","COOL MILLION - Keep On feat. Matthew Winchester _ 2019 Stronger","other",2
"radiowave","STOKLEY & THE VU - She (Radio Edit)","other",2
"radiowave","GWEN MCCRAE - Funky Sensation","other",1
"radiowave","ROBERTO DE CARLO - Searching feat. Dyanna Fearon (Opolopo Remix)","other",2
"radiowave","CORY WONG - Cosmic Sans feat. Tom Misch _ 2019 Motivational Music for the Syncopated Soul","jazz",2
"radiowave","CORY WONG - Limited World feat. Caleb Hawley _ 2019 Motivational Music for the Syncopated Soul","jazz",2
"radiowave","LONNIE LISTON SMITH - Never Too Late","jazz",1
"radiowave","CHAKA KHAN - Once You Get Started feat. Tony Maiden _ 2007 Funk This (Walmart Edition)","other",1
"radiowave","SNOOP DOGG - Do You Like I Do feat. Lil Duval _ 2019 I Wanna Thank Me","hip-hop",1
"radiowave","SNOOP DOGG - Doo Wop Thank Me feat. The HamilTones _ 2019 I Wanna Thank Me","hip-hop",1
"radiowave","SNOOP DOGG - I've Been Looking For You feat. Eric Jaye _ 2019 I Wanna Thank Me","hip-hop",1
"radiowave","JAMES BROWN - Funky President","other",0
"radiowave","DAZZ BAND - Let It All Blow _ 1999 Dancing in the Street _ Motown","other",2
"radiowave","RAQUEL RODRIGUEZ - Night's Over (Yam Who_ Radio Mix)","other",2
"radiowave","ZO! - Love Up feat. Carmen Rodgers & Eric Roberson _ 2019 FourFront","hip-hop",2
"radiowave","ZO! - Step Up Front feat. Deborah Bond _ 2019 FourFront","hip-hop",2
"radiowave","ZBONICS & GREGORY PORTER - Nowhere to Run _ 2013 _ Time To Do Your Thing","other",2
"radiowave","THE NEW MASTERSOUNDS - Taking Me Down feat. Lamar Williams Jr. _ 2019 single","jazz",2
"radiowave","PJ MORTON - Buy Back The Block _ 2019 Paul","other",1
"radiowave","SIMPLY RED - Thinking of You _ 2019 Blue Eyed Soul _ BMG","pop",2
"radiowave","THE SALSOUL ORCHESTRA - Sun After The Rain (12 disco version) _ 2014 Street Sense (Remastered)","other",2
"radiowave","REEL PEOPLE - I Want to Thank You feat. Mica Paris (Sebb Junior Remix) _ 2019 Retroflection Remixed","other",2
"radiowave","IDA NIELSEN - One Time","other",0
"radiowave","OMAR - Pass It On feat Terry Walker _ 2019 single","jazz",2
"radiowave","FRANKIE COSMOS - Wannago","pop",1
"radiowave","ANGEL OLSEN - All Mirrors","other",1
"radiowave","BATTLES - Titanium 2 Step (feat. Sal Principato)","rock",2
"radiowave","PINK GLOVES - Los Angeles","other",2
"radiowave","(SANDY) ALEX G - Southern Sky","pop",2
"radiowave","JAYRO - My Darling, Why (feat. Viah)","other",2
"radiowave","ARIEL PINK - Stray Here with You","other",1
"radiowave","FRANCES BARBER & PET SHOP BOYS - For Every Moment","other",2
"radiowave","SILVER JEWS - Random Rules","rock",2
"radiowave","MILEY CYRUS - Slide Away","pop",1
"radiowave","NORMANI - Motivation","pop",2
"radiowave","KATY PERRY - Small Talk","pop",1
"radiowave","MEGAN THEE STALLION - Hot Girl Summer ft. Nicki Minaj, Ty Dolla Sign","hip-hop",1
"radiowave","LABRINTH,  ZENDAYA - All For Us","other",2
"radiowave","YUNGMORPHEUS - fumitake tamura - quantum_leap__4","other",2
"radiowave","YUNGMORPHEUS - fumitake tamura - last days - ashtrays","other",2
"radiowave","BILLY GOT WAVES - Shows on Lock (feat. PAQUE)","other",2
"radiowave","BILLY GOT WAVES & JOELL - Till I'm Dead","other",2
"radiowave","BILLY GOT WAVES & JOELL - No Love","other",2
"radiowave","LAW HOLT - Spit","pop",2
"radiowave","YOUNG FATHERS - Get Up","hip-hop",2
"radiowave","BILLY GOT WAVES & JOELL - Headlights","other",2
"radiowave","PAQUE - Denzel","other",2
"radiowave","SHOGUN - Friday (feat. Gallus One)","electronic",2
"radiowave","LOTOS - Get Up","other",2
"radiowave","TRUEMENDOUS - Childish Behaviour (feat. Janel Antoneshia)","other",2
"radiowave","TRUEMENDOUS - Black Girl With the Sandwich","other",2
"radiowave","PROC FISKAL - Milk and Biscuits ft Polonis","electronic",2
"radiowave","PROC FISKAL - PROP O DEED","electronic",2
"radiowave","PROC FISKAL - Evil Spirits","electronic",2
"radiowave","PROC FISKAL - Apple Juice","electronic",2
"radiowave","PROC FISKAL - SMITHS DELI","electronic",2
"radiowave","BROCKHAMPTON - IF YOU PRAY RIGHT","hip-hop",2
"radiowave","BROCKHAMPTON - BOY BYE","hip-hop",2
"radiowave","BROTHER MAY - Cross That Line","other",2
"radiowave","BROTHER MAY - In for the Kill","other",2
"radiowave","YATTA - cowboys","pop",2
"radiowave","YATTA - blues","pop",2
"radiowave","YATTA - shine","pop",2
"radiowave","PETR BAKLA - Serenade","other",1
"radiowave","CAROLINE SHAW - Allemande","classical",1
"radiowave","BUFFALO SPRINGFIELD - Mr Soul","rock",2
"radiowave","TEMPA T - Boy Off","hip-hop",1
"radiowave","SOUTHSIDE - Talkin","hip-hop",2
"radiowave","DJ PAUL - Dats It Fa Ya ft. Juicy J","hip-hop",1
"radiowave","YOUNG DOLPH X KEY GLOCK - Water on Water on Water","other",2
"radiowave","DOKKEYTINO - Hanbavam","other",2
"radiowave","KEVIN GATES - No More","hip-hop",1
"radiowave","MURDA BEATZ - Shopping Spree ft. Lil Pump & Sheck Wes","hip-hop",1
"radiowave","LIL GOTIT - Pop My Shit ft. Lil Keed","other",1
"radiowave","ROCKET - Infinite Tsukuyomi","pop",2
"radiowave","YOUNG THUG - Ecstasy","hip-hop",1
"radiowave","A$AP Ferg - Butt Naked ft. Rico Nasty","hip-hop",1
"radiowave","YOUNG THUG - Sup Mate ft. Future","hip-hop",1
"radiowave","YOUNG THUG - Jumped Out The Window","hip-hop",1
"radiowave","AJ TRACEY - Ladbroke Grove","hip-hop",1
"radiowave","XXXTENTACION - Proudcatowner ft. Rico Nasty","hip-hop",0
"radiowave","BONES - PeteyPablo","hip-hop",2
"radiowave","ROCKET - Luv","pop",2
"radiowave","YOUNG THUG - Lil Baby","hip-hop",1
"radiowave","A$AP Ferg - Wigs ft. Asian Doll","hip-hop",1
"radiowave","COMETHAZINE - 50 Bars","hip-hop",1
"radiowave","YUNG GRAVY X BBNOS - Whip A Tesla","other",2
"radiowave","YOUNG THUG - Mannequin Challenge ft. Juice WRLD","hip-hop",1
"radiowave","SWAE LEE - Sextasy","hip-hop",1
"radiowave","JGRXXN - Moonshine","other",2
"radiowave","YALEE - Click B8 ft. Turich Benjy","other",1
"radiowave","YBN CORDAE - Broke As F__k","hip-hop",1
"radiowave","DP BEATS X CHIEF KEEF - Boss","other",2
"radiowave","JMSN - Explicit","other",1
