"song","spotify_url","spotify_track_id","n","spotify_uri"
"FAVORITE OBSESSION: Cry On Purpose","https://open.spotify.com/track/11qRSZ0plq2ycvhI9yqJ2V","11qRSZ0plq2ycvhI9yqJ2V",11,"spotify:track:11qRSZ0plq2ycvhI9yqJ2V"
"VAMPIRE WEEKEND: A-Punk","https://open.spotify.com/track/2DrGEaqoruCSn0FffWCf5O","2DrGEaqoruCSn0FffWCf5O",1,"spotify:track:2DrGEaqoruCSn0FffWCf5O"
"THE WEEKND: Crew Love","https://open.spotify.com/track/0V4l4GQhgnWQGtCWpvA7va","0V4l4GQhgnWQGtCWpvA7va",1,"spotify:track:0V4l4GQhgnWQGtCWpvA7va"
"EVERYTHING BUT THE GIRL: Walking Wounded","https://open.spotify.com/track/5R6ctqjUGj9j6z7PvXYcQy","5R6ctqjUGj9j6z7PvXYcQy",1,"spotify:track:5R6ctqjUGj9j6z7PvXYcQy"
"LEFTFIELD: Bilocation","https://open.spotify.com/track/2Xfx3BGNJSXRCCMqiYDQB9","2Xfx3BGNJSXRCCMqiYDQB9",1,"spotify:track:2Xfx3BGNJSXRCCMqiYDQB9"
"OHTIS: Schatze feat. Stef Chura","https://open.spotify.com/track/1pkHwvCsMdBgcPKm7YTItg","1pkHwvCsMdBgcPKm7YTItg",2,"spotify:track:1pkHwvCsMdBgcPKm7YTItg"
"YEAH YEAH YEAHS: Heads Will Roll","https://open.spotify.com/track/2WRFD9WczJ975X2K1Y9YVs","2WRFD9WczJ975X2K1Y9YVs",1,"spotify:track:2WRFD9WczJ975X2K1Y9YVs"
"KITO: Recap feat. VanJess & Channel Tres","https://open.spotify.com/track/2m3RjRXib3un5AEh08k8Fe","2m3RjRXib3un5AEh08k8Fe",9,"spotify:track:2m3RjRXib3un5AEh08k8Fe"
"FIONA APPLE: Werewolf","https://open.spotify.com/track/5exHP9IYyaFSeQ5Y4OtbKb","5exHP9IYyaFSeQ5Y4OtbKb",1,"spotify:track:5exHP9IYyaFSeQ5Y4OtbKb"
"WALDEMAR MATUŠKA: SBOHEM, LÁSKO","https://open.spotify.com/track/0dkWmTIDAHHiAQAApwrShF","0dkWmTIDAHHiAQAApwrShF",1,"spotify:track:0dkWmTIDAHHiAQAApwrShF"
"NELLY FURTADO: SAY IT RIGHT","https://open.spotify.com/track/5AtFypwxB2ShXSxNj12dEd","5AtFypwxB2ShXSxNj12dEd",1,"spotify:track:5AtFypwxB2ShXSxNj12dEd"
"WARPAINT: New Song","https://open.spotify.com/track/5XHCdXhFUpWMp5lYgpfbXT","5XHCdXhFUpWMp5lYgpfbXT",1,"spotify:track:5XHCdXhFUpWMp5lYgpfbXT"
"BECK: Blue Moon","https://open.spotify.com/track/4gNErDjikE9QUQvkkqoB1S","4gNErDjikE9QUQvkkqoB1S",1,"spotify:track:4gNErDjikE9QUQvkkqoB1S"
"TKAY MAIDZA: Kim feat. Yung Baby Tate","https://open.spotify.com/track/7ctUZZrE8nIerrGeC52Vkt","7ctUZZrE8nIerrGeC52Vkt",11,"spotify:track:7ctUZZrE8nIerrGeC52Vkt"
"CARIBOU: Never Come Back (Koreless Remix)","https://open.spotify.com/track/0QEG3NGmWatNOIAVxudQfd","0QEG3NGmWatNOIAVxudQfd",1,"spotify:track:0QEG3NGmWatNOIAVxudQfd"
"HOSPITALITY: Rockets and Jets","https://open.spotify.com/track/6KJ9Z8C08YAh81pq4s8nN8","6KJ9Z8C08YAh81pq4s8nN8",1,"spotify:track:6KJ9Z8C08YAh81pq4s8nN8"
"SOLOMUN: Tuk Tuk feat. ÄTNA","https://open.spotify.com/track/6Y5bjPvXZkyjko1104vCsP","6Y5bjPvXZkyjko1104vCsP",9,"spotify:track:6Y5bjPvXZkyjko1104vCsP"
"NAUZEA ORCHESTRA: Misantrop","https://open.spotify.com/track/1DBzbWt2Cs83uam7HyfLVT","1DBzbWt2Cs83uam7HyfLVT",1,"spotify:track:1DBzbWt2Cs83uam7HyfLVT"
