"song","spotify_url","spotify_track_id","n","spotify_uri"
"JANA KRATOCHVÍLOVÁ: V STÍNU KAPRADINY","https://open.spotify.com/track/4PtApxwPnyBG6yke8GOGr2","4PtApxwPnyBG6yke8GOGr2",1,"spotify:track:4PtApxwPnyBG6yke8GOGr2"
"THE NATIONAL: The System Only Dreams In Total Darkness","https://open.spotify.com/track/612R6rJlv9N3wpljUpT8Ja","612R6rJlv9N3wpljUpT8Ja",1,"spotify:track:612R6rJlv9N3wpljUpT8Ja"
"WHOMADEWHO: Below The Cherry Moon","https://open.spotify.com/track/0CBUy3lTBuk4ckqcgCJYqv","0CBUy3lTBuk4ckqcgCJYqv",1,"spotify:track:0CBUy3lTBuk4ckqcgCJYqv"
"THE WEEKND: SAVE YOUR TEARS","https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g","5QO79kh1waicV47BqGRL3g",1,"spotify:track:5QO79kh1waicV47BqGRL3g"
"LADY GAGA: Just Dance","https://open.spotify.com/track/1dzQoRqT5ucxXVaAhTcT0J","1dzQoRqT5ucxXVaAhTcT0J",1,"spotify:track:1dzQoRqT5ucxXVaAhTcT0J"
"FIELD MUSIC: Orion From The Street","https://open.spotify.com/track/3uNYPfQmfYjKL4XvswFynV","3uNYPfQmfYjKL4XvswFynV",10,"spotify:track:3uNYPfQmfYjKL4XvswFynV"
"JANE WEAVER: Heartlow","https://open.spotify.com/track/5rZbQQ5VCGloeGWubvZfoF","5rZbQQ5VCGloeGWubvZfoF",8,"spotify:track:5rZbQQ5VCGloeGWubvZfoF"
"MALAJUBE: Porte Disparu","https://open.spotify.com/track/5YBXMMCb3lQykNCFRAtdH7","5YBXMMCb3lQykNCFRAtdH7",1,"spotify:track:5YBXMMCb3lQykNCFRAtdH7"
"THE THERMALS: Now We Can See","https://open.spotify.com/track/3ELsDb6e9hllnrPtnfoECT","3ELsDb6e9hllnrPtnfoECT",1,"spotify:track:3ELsDb6e9hllnrPtnfoECT"
"DIIV: How Long Have You Known","https://open.spotify.com/track/4oQUKT5VtopjNvy4d5rle9","4oQUKT5VtopjNvy4d5rle9",1,"spotify:track:4oQUKT5VtopjNvy4d5rle9"
"ATOMS FOR PEACE: Default","https://open.spotify.com/track/4SuCydRvxN5EgnC9jvJlQN","4SuCydRvxN5EgnC9jvJlQN",1,"spotify:track:4SuCydRvxN5EgnC9jvJlQN"
"BECK: Timebomb","https://open.spotify.com/track/0soV4WtAMwBNGnF6EGMvJV","0soV4WtAMwBNGnF6EGMvJV",1,"spotify:track:0soV4WtAMwBNGnF6EGMvJV"
"YEAH YEAH YEAHS: Tick","https://open.spotify.com/track/2NjbIZpz7YMyo8s0hgheqD","2NjbIZpz7YMyo8s0hgheqD",1,"spotify:track:2NjbIZpz7YMyo8s0hgheqD"
"CURE: FRIDAY I'M IN LOVE","https://open.spotify.com/track/263aNAQCeFSWipk896byo6","263aNAQCeFSWipk896byo6",1,"spotify:track:263aNAQCeFSWipk896byo6"
"PULP: Do You Remember The First Time","https://open.spotify.com/track/0G395exDtcwLeSLse44ORK","0G395exDtcwLeSLse44ORK",1,"spotify:track:0G395exDtcwLeSLse44ORK"
"BASS DRUM OF DEATH: For Blood","https://open.spotify.com/track/0caScGVK7HK9vUte8Iu2ZA","0caScGVK7HK9vUte8Iu2ZA",1,"spotify:track:0caScGVK7HK9vUte8Iu2ZA"
